vendor_id,session_id,relationship,relationship_detail
V00,1384,stranger,stranger
V00,1406,stranger,stranger
V00,1394,familiar,friends
V00,1403,stranger,stranger
V00,1395,familiar,friends
V00,1409,stranger,stranger
V00,1392,familiar,friends
V00,1397,stranger,stranger
V00,1383,stranger,stranger
V00,1399,stranger,stranger
V00,1386,stranger,stranger
V00,1400,stranger,stranger
V00,1401,stranger,stranger
V00,1382,stranger,stranger
V00,1405,stranger,stranger
V00,1402,stranger,stranger
V00,1393,familiar,friends
V00,1312,stranger,stranger
V00,1341,stranger,stranger
V00,1339,stranger,stranger
V00,1411,stranger,stranger
V00,1337,stranger,stranger
V00,1404,stranger,stranger
V00,1338,stranger,stranger
V00,1311,stranger,stranger
V00,1340,stranger,stranger
V00,1398,stranger,stranger
V00,1317,stranger,stranger
V00,1329,stranger,stranger
V00,1408,stranger,stranger
V00,1319,stranger,stranger
V00,1336,stranger,stranger
V00,1326,stranger,stranger
V00,1320,familiar,friends
V00,1313,stranger,stranger
V00,1316,stranger,stranger
V00,1332,stranger,stranger
V00,1308,stranger,stranger
V00,1315,stranger,stranger
V00,1310,stranger,stranger
V00,1323,familiar,family-generic
V00,1314,stranger,stranger
V00,1324,stranger,stranger
V00,1309,stranger,stranger
V00,1343,stranger,stranger
V00,1321,familiar,friends
V00,1318,stranger,stranger
V00,1325,stranger,stranger
V00,1322,familiar,friends
V00,1335,stranger,stranger
V00,0601,familiar,friends
V00,1331,stranger,stranger
V00,1334,stranger,stranger
V00,0583,familiar,friends
V00,1342,stranger,stranger
V00,1327,stranger,stranger
V00,1328,stranger,stranger
V00,0581,stranger,stranger
V00,1330,stranger,stranger
V00,0582,familiar,dating/spouse/romantic_partner
V00,0579,stranger,stranger
V00,1333,stranger,stranger
V00,0578,familiar,friends
V00,0590,familiar,friends
V00,0576,familiar,friends
V00,0575,stranger,stranger
V00,0596,familiar,friends
V00,0592,familiar,friends
V00,0573,familiar,friends
V00,0577,familiar,friends
V00,0580,familiar,friends
V00,0574,familiar,family-generic
V00,0603,familiar,friends
V00,0572,stranger,stranger
V00,0599,stranger,stranger
V00,0589,familiar,family-generic
V00,0595,familiar,friends
V00,0598,stranger,stranger
V00,0602,familiar,dating/spouse/romantic_partner
V00,0586,familiar,family-generic
V00,0593,familiar,friends
V00,0588,familiar,friends
V00,0587,familiar,friends
V00,0594,familiar,friends
V00,0585,familiar,friends
V00,0597,familiar,family-generic
V00,0584,familiar,friends
V00,0565,familiar,family-generic
V00,0563,familiar,friends
V00,0569,familiar,friends
V00,0568,familiar,friends
V00,0600,familiar,family-generic
V00,0571,stranger,stranger
V00,0591,familiar,friends
V00,0566,familiar,friends
V00,0550,stranger,stranger
V00,0546,stranger,stranger
V00,0536,stranger,stranger
V00,0570,familiar,friends
V00,0539,familiar,friends
V00,0541,stranger,stranger
V00,0556,familiar,friends
V00,0547,familiar,friends
V00,0559,familiar,friends
V00,0542,stranger,stranger
V00,0544,stranger,stranger
V00,0540,stranger,stranger
V00,0552,familiar,friends
V00,0545,stranger,stranger
V00,0537,stranger,stranger
V00,0543,familiar,friends
V00,0548,familiar,family-generic
V00,0567,familiar,friends
V00,0555,familiar,family-generic
V00,0554,familiar,friends
V00,0557,familiar,friends
V00,0538,stranger,stranger
V00,0553,familiar,friends
V00,0558,familiar,friends
V00,0562,stranger,stranger
V00,0509,familiar,friends
V00,0561,familiar,friends
V00,0507,familiar,friends
V00,0551,stranger,stranger
V00,0549,stranger,stranger
V00,0510,familiar,friends
V00,0508,familiar,friends
V00,0489,familiar,friends
V00,0511,stranger,stranger
V00,0490,stranger,stranger
V00,0512,familiar,friends
V00,0488,stranger,stranger
V00,0492,stranger,stranger
V00,0495,stranger,stranger
V00,0487,stranger,stranger
V00,0494,familiar,family-generic
V00,0479,familiar,friends
V00,0485,familiar,dating/spouse/romantic_partner
V00,0503,familiar,friends
V00,0486,stranger,stranger
V00,0505,stranger,stranger
V00,0484,stranger,stranger
V00,0480,stranger,stranger
V00,0491,stranger,stranger
V00,0506,familiar,friends
V00,0482,stranger,stranger
V00,0481,stranger,stranger
V00,0478,stranger,stranger
V00,0499,familiar,friends
V00,0497,familiar,friends
V00,0493,stranger,stranger
V00,0504,stranger,stranger
V00,0496,stranger,stranger
V00,0530,familiar,friends
V00,0502,familiar,family-generic
V00,0534,stranger,stranger
V00,0483,stranger,stranger
V00,0527,familiar,coworkers
V00,0531,familiar,family-generic
V00,0525,familiar,friends
V00,0535,familiar,friends
V00,0532,familiar,friends
V00,0515,familiar,friends
V00,0521,familiar,friends
V00,0498,familiar,dating/spouse/romantic_partner
V00,0533,stranger,stranger
V00,0514,stranger,stranger
V00,0524,familiar,dating/spouse/romantic_partner
V00,0518,stranger,stranger
V00,0529,stranger,stranger
V00,0517,familiar,friends
V00,0522,familiar,friends
V00,0519,familiar,friends
V00,0476,familiar,friends
V00,0516,familiar,friends
V00,0526,familiar,friends
V00,0523,familiar,friends
V00,0456,stranger,stranger
V00,0520,stranger,stranger
V00,0454,stranger,stranger
V00,0453,stranger,stranger
V00,0450,stranger,stranger
V00,0451,familiar,family-generic
V00,0458,familiar,friends
V00,0455,familiar,family-generic
V00,0448,stranger,stranger
V00,0474,familiar,friends
V00,0452,stranger,stranger
V00,0457,stranger,stranger
V00,0475,stranger,stranger
V00,0461,stranger,stranger
V00,0459,familiar,friends
V00,0463,familiar,friends
V00,0462,familiar,friends
V00,0446,stranger,stranger
V00,0460,stranger,stranger
V00,0477,familiar,family-generic
V00,0447,stranger,stranger
V00,0467,familiar,friends
V00,0449,stranger,stranger
V00,0468,familiar,friends
V00,0464,familiar,friends
V00,0469,familiar,friends
V00,0470,familiar,friends
V00,1644,stranger,stranger
V00,0466,familiar,family-generic
V00,0465,familiar,friends
V00,0473,familiar,friends
V00,1653,stranger,stranger
V00,0471,familiar,dating/spouse/romantic_partner
V00,1641,stranger,stranger
V00,1650,stranger,stranger
V00,1642,stranger,stranger
V00,1645,stranger,stranger
V00,1626,stranger,stranger
V00,1629,stranger,stranger
V00,1639,stranger,stranger
V00,1633,stranger,stranger
V00,1640,stranger,stranger
V00,1647,stranger,stranger
V00,1651,stranger,stranger
V00,1628,stranger,stranger
V00,1636,familiar,friends
V00,1637,stranger,stranger
V00,1652,stranger,stranger
V00,1631,familiar,friends
V00,1632,stranger,stranger
V00,1646,stranger,stranger
V00,1630,stranger,stranger
V00,1643,stranger,stranger
V00,1648,stranger,stranger
V00,1634,stranger,stranger
V00,1620,stranger,stranger
V00,1621,stranger,stranger
V00,1627,stranger,stranger
V00,1622,stranger,stranger
V00,1638,stranger,stranger
V00,1607,stranger,stranger
V00,1593,stranger,stranger
V00,1615,stranger,stranger
V00,1649,stranger,stranger
V00,1598,stranger,stranger
V00,1635,familiar,friends
V00,1608,stranger,stranger
V00,1625,stranger,stranger
V00,1591,stranger,stranger
V00,1594,stranger,stranger
V00,1595,stranger,stranger
V00,1606,stranger,stranger
V00,1602,stranger,stranger
V00,1619,stranger,stranger
V00,1599,stranger,stranger
V00,1612,stranger,stranger
V00,1603,stranger,stranger
V00,1609,stranger,stranger
V00,1614,stranger,stranger
V00,1624,stranger,stranger
V00,1616,stranger,stranger
V00,1592,stranger,stranger
V00,1597,stranger,stranger
V00,1605,stranger,stranger
V00,1623,stranger,stranger
V00,1617,stranger,stranger
V00,1596,stranger,stranger
V00,1604,stranger,stranger
V00,1601,stranger,stranger
V00,1610,stranger,stranger
V00,1611,stranger,stranger
V00,1587,stranger,stranger
V00,1555,stranger,stranger
V00,1564,stranger,stranger
V00,1600,stranger,stranger
V00,1613,stranger,stranger
V00,1590,stranger,stranger
V00,1566,stranger,stranger
V00,1565,stranger,stranger
V00,1563,stranger,stranger
V00,1559,stranger,stranger
V00,1558,stranger,stranger
V00,1618,stranger,stranger
V00,1562,stranger,stranger
V00,1586,stranger,stranger
V00,1583,stranger,stranger
V00,1554,stranger,stranger
V00,1569,stranger,stranger
V00,1570,stranger,stranger
V00,1561,stranger,stranger
V00,1556,stranger,stranger
V00,1567,familiar,friends
V00,1557,stranger,stranger
V00,1585,stranger,stranger
V00,1568,stranger,stranger
V00,1571,stranger,stranger
V00,1578,stranger,stranger
V00,1574,stranger,stranger
V00,1573,stranger,stranger
V00,1575,stranger,stranger
V00,1581,stranger,stranger
V00,1580,stranger,stranger
V00,1576,stranger,stranger
V00,1572,stranger,stranger
V00,1582,stranger,stranger
V00,1577,stranger,stranger
V00,1560,stranger,stranger
V00,1543,stranger,stranger
V00,1579,stranger,stranger
V00,1551,stranger,stranger
V00,1550,stranger,stranger
V00,1539,stranger,stranger
V00,1552,stranger,stranger
V00,1523,stranger,stranger
V00,1589,stranger,stranger
V00,1525,stranger,stranger
V00,1528,stranger,stranger
V00,1533,familiar,friends
V00,1519,stranger,stranger
V00,1547,stranger,stranger
V00,1535,stranger,stranger
V00,1530,stranger,stranger
V00,1526,stranger,stranger
V00,1540,stranger,stranger
V00,1518,stranger,stranger
V00,1531,stranger,stranger
V00,1532,stranger,stranger
V00,1527,stranger,stranger
V00,1522,stranger,stranger
V00,1524,stranger,stranger
V00,1521,stranger,stranger
V00,1548,stranger,stranger
V00,1537,stranger,stranger
V00,1534,stranger,stranger
V00,1538,stranger,stranger
V00,1546,stranger,stranger
V00,1536,stranger,stranger
V00,1513,stranger,stranger
V00,1516,stranger,stranger
V00,1495,stranger,stranger
V00,1542,stranger,stranger
V00,1498,stranger,stranger
V00,1544,familiar,friends
V00,1515,stranger,stranger
V00,1545,stranger,stranger
V00,1541,stranger,stranger
V00,1504,stranger,stranger
V00,1517,stranger,stranger
V00,1512,stranger,stranger
V00,1494,stranger,stranger
V00,1486,stranger,stranger
V00,1520,stranger,stranger
V00,1487,stranger,stranger
V00,1490,stranger,stranger
V00,1506,stranger,stranger
V00,1485,stranger,stranger
V00,1483,stranger,stranger
V00,1505,stranger,stranger
V00,1514,stranger,stranger
V00,1503,stranger,stranger
V00,1497,stranger,stranger
V00,1493,stranger,stranger
V00,1500,stranger,stranger
V00,1496,stranger,stranger
V00,1482,stranger,stranger
V00,1484,stranger,stranger
V00,1508,stranger,stranger
V00,1499,stranger,stranger
V00,1492,stranger,stranger
V00,1502,stranger,stranger
V00,1501,stranger,stranger
V00,1491,stranger,stranger
V00,1511,stranger,stranger
V00,1509,stranger,stranger
V00,1507,stranger,stranger
V00,2037,stranger,stranger
V00,1488,stranger,stranger
V00,2034,stranger,stranger
V00,2029,stranger,stranger
V00,2032,stranger,stranger
V00,2030,stranger,stranger
V00,1510,stranger,stranger
V00,2035,stranger,stranger
V00,1489,stranger,stranger
V00,2036,stranger,stranger
V00,2033,stranger,stranger
V00,2031,stranger,stranger
V00,2044,stranger,stranger
V00,2040,stranger,stranger
V00,2042,stranger,stranger
V00,2028,stranger,stranger
V00,2039,stranger,stranger
V00,2045,stranger,stranger
V00,2020,stranger,stranger
V00,2038,stranger,stranger
V00,2027,stranger,stranger
V00,2019,stranger,stranger
V00,2046,stranger,stranger
V00,2041,stranger,stranger
V00,2022,stranger,stranger
V00,2026,stranger,stranger
V00,2016,stranger,stranger
V00,2025,stranger,stranger
V00,2024,stranger,stranger
V00,2021,stranger,stranger
V00,2012,stranger,stranger
V00,2023,stranger,stranger
V00,2015,stranger,stranger
V00,2013,stranger,stranger
V00,2018,stranger,stranger
V00,2011,stranger,stranger
V00,2009,stranger,stranger
V00,2017,stranger,stranger
V00,2008,stranger,stranger
V00,2010,stranger,stranger
V00,2004,stranger,stranger
V00,2005,stranger,stranger
V00,2002,stranger,stranger
V00,2006,stranger,stranger
V00,2007,stranger,stranger
V00,2003,stranger,stranger
V00,1130,familiar,dating/spouse/romantic_partner
V00,1112,stranger,stranger
V00,1105,stranger,stranger
V00,1116,stranger,stranger
V00,2014,stranger,stranger
V00,1109,stranger,stranger
V00,1131,stranger,stranger
V00,1117,familiar,friends
V00,1124,stranger,stranger
V00,1123,stranger,stranger
V00,1111,stranger,stranger
V00,1110,stranger,stranger
V00,1103,stranger,stranger
V00,1101,stranger,stranger
V00,1106,stranger,stranger
V00,1125,stranger,stranger
V00,1108,stranger,stranger
V00,1119,stranger,stranger
V00,1115,familiar,friends
V00,1100,stranger,stranger
V00,1129,stranger,stranger
V00,1102,stranger,stranger
V00,1126,stranger,stranger
V00,1113,stranger,stranger
V00,1118,familiar,friends
V00,1121,familiar,friends
V00,1127,stranger,stranger
V00,1120,stranger,stranger
V00,1097,familiar,family-generic
V00,1107,stranger,stranger
V00,1114,stranger,stranger
V00,1071,stranger,stranger
V00,1072,stranger,stranger
V00,1128,stranger,stranger
V00,1122,familiar,family-generic
V00,1065,stranger,stranger
V00,1069,stranger,stranger
V00,1099,stranger,stranger
V00,1098,familiar,family-generic
V00,1073,stranger,stranger
V00,1074,stranger,stranger
V00,1066,stranger,stranger
V00,1096,stranger,stranger
V00,1094,familiar,friends
V00,1095,stranger,stranger
V00,1068,stranger,stranger
V00,1088,stranger,stranger
V00,1084,stranger,stranger
V00,1079,stranger,stranger
V00,1064,stranger,stranger
V00,1070,stranger,stranger
V00,1078,stranger,stranger
V00,1067,stranger,stranger
V00,1090,stranger,stranger
V00,1081,familiar,friends
V00,1082,stranger,stranger
V00,1087,stranger,stranger
V00,1085,familiar,friends
V00,1093,stranger,stranger
V00,1091,stranger,stranger
V00,1075,stranger,stranger
V00,1086,stranger,stranger
V00,1036,stranger,stranger
V00,1083,stranger,stranger
V00,1092,stranger,stranger
V00,1039,stranger,stranger
V00,1035,stranger,stranger
V00,1061,stranger,stranger
V00,1060,familiar,friends
V00,1089,stranger,stranger
V00,1056,stranger,stranger
V00,1052,stranger,stranger
V00,1037,stranger,stranger
V00,1077,familiar,friends
V00,1062,stranger,stranger
V00,1049,stranger,stranger
V00,1034,stranger,stranger
V00,1050,stranger,stranger
V00,1058,stranger,stranger
V00,1057,stranger,stranger
V00,1055,stranger,stranger
V00,1031,stranger,stranger
V00,1030,stranger,stranger
V00,1029,stranger,stranger
V00,1042,familiar,friends
V00,1054,stranger,stranger
V00,1045,familiar,friends
V00,1041,stranger,stranger
V00,1033,stranger,stranger
V00,1053,stranger,stranger
V00,1044,stranger,stranger
V00,1038,stranger,stranger
V00,1032,stranger,stranger
V00,1063,stranger,stranger
V00,1048,stranger,stranger
V00,1051,stranger,stranger
V00,1059,stranger,stranger
V00,1028,stranger,stranger
V00,1002,stranger,stranger
V00,1025,stranger,stranger
V00,1047,stranger,stranger
V00,1006,stranger,stranger
V00,1043,stranger,stranger
V00,1024,stranger,stranger
V00,0998,stranger,stranger
V00,1001,stranger,stranger
V00,1021,stranger,stranger
V00,1009,stranger,stranger
V00,1020,stranger,stranger
V00,1003,stranger,stranger
V00,1022,stranger,stranger
V00,1000,stranger,stranger
V00,0995,stranger,stranger
V00,1007,stranger,stranger
V00,0999,stranger,stranger
V00,0996,stranger,stranger
V00,1017,stranger,stranger
V00,0997,stranger,stranger
V00,1008,stranger,stranger
V00,1005,familiar,family-generic
V00,1012,stranger,stranger
V00,0992,familiar,friends
V00,1026,stranger,stranger
V00,1013,stranger,stranger
V00,1018,stranger,stranger
V00,0994,stranger,stranger
V00,0993,stranger,stranger
V00,1010,familiar,friends
V00,1023,stranger,stranger
V00,1014,stranger,stranger
V00,0989,stranger,stranger
V00,1011,stranger,stranger
V00,1004,stranger,stranger
V00,0985,stranger,stranger
V00,0987,stranger,stranger
V00,0991,stranger,stranger
V00,1015,stranger,stranger
V00,1016,familiar,family-generic
V00,0968,stranger,stranger
V00,1019,stranger,stranger
V00,0967,stranger,stranger
V00,0960,stranger,stranger
V00,0981,stranger,stranger
V00,0971,stranger,stranger
V00,0956,stranger,stranger
V00,0961,stranger,stranger
V00,0972,stranger,stranger
V00,0975,stranger,stranger
V00,0979,stranger,stranger
V00,0964,stranger,stranger
V00,0959,stranger,stranger
V00,0957,stranger,stranger
V00,0980,stranger,stranger
V00,0983,stranger,stranger
V00,0973,stranger,stranger
V00,0984,stranger,stranger
V00,0969,stranger,stranger
V00,0976,stranger,stranger
V00,0977,stranger,stranger
V00,0965,stranger,stranger
V00,0963,stranger,stranger
V00,0094,stranger,stranger
V00,0099,familiar,family-generic
V00,0108,stranger,stranger
V00,0096,familiar,friends
V00,0098,familiar,friends
V00,0106,stranger,stranger
V00,0101,familiar,friends
V00,0104,stranger,stranger
V00,0105,stranger,stranger
V00,0100,familiar,friends
V00,0102,stranger,stranger
V00,0107,stranger,stranger
V00,0103,stranger,stranger
V00,0091,stranger,stranger
V00,0097,familiar,family-generic
V00,0061,stranger,stranger
V00,0089,stranger,stranger
V00,0088,stranger,stranger
V00,0081,familiar,friends
V00,0093,stranger,stranger
V00,0092,stranger,stranger
V00,0084,familiar,friends
V00,0087,stranger,stranger
V00,0078,familiar,familiar-generic
V00,0086,stranger,stranger
V00,0085,familiar,family-generic
V00,0082,familiar,friends
V00,0090,stranger,stranger
V00,0080,familiar,family-generic
V00,0079,familiar,friends
V00,0059,stranger,stranger
V00,0050,familiar,dating/spouse/romantic_partner
V00,0058,stranger,stranger
V00,0057,stranger,stranger
V00,0051,stranger,stranger
V00,0048,familiar,friends
V00,0052,stranger,stranger
V00,0060,stranger,stranger
V00,0046,familiar,friends
V00,0063,stranger,stranger
V00,0049,familiar,friends
V00,0047,familiar,friends
V00,0055,stranger,stranger
V00,0053,stranger,stranger
V00,0054,stranger,stranger
V00,0056,stranger,stranger
V00,0067,stranger,stranger
V00,0062,familiar,friends
V00,0068,familiar,friends
V00,0065,familiar,dating/spouse/romantic_partner
V00,0069,stranger,stranger
V00,0043,stranger,stranger
V00,0064,familiar,friends
V00,0066,familiar,friends
V00,0031,familiar,family-generic
V00,0033,familiar,family-generic
V00,0044,stranger,stranger
V00,0035,familiar,friends
V00,0036,familiar,family-generic
V00,0030,familiar,dating/spouse/romantic_partner
V00,0045,stranger,stranger
V00,0042,stranger,stranger
V00,0032,familiar,dating/spouse/romantic_partner
V00,0754,stranger,stranger
V00,0034,familiar,dating/spouse/romantic_partner
V00,0041,stranger,stranger
V00,0757,stranger,stranger
V00,0756,stranger,stranger
V00,0038,stranger,stranger
V00,0770,stranger,stranger
V00,0759,stranger,stranger
V00,0039,stranger,stranger
V00,0778,familiar,friends
V00,0764,stranger,stranger
V00,0749,stranger,stranger
V00,0774,stranger,stranger
V00,0772,familiar,family-generic
V00,0779,familiar,friends
V00,0040,stranger,stranger
V00,0765,stranger,stranger
V00,0777,familiar,friends
V00,0766,stranger,stranger
V00,0751,stranger,stranger
V00,0762,stranger,stranger
V00,0752,stranger,stranger
V00,0769,stranger,stranger
V00,0755,stranger,stranger
V00,0760,familiar,dating/spouse/romantic_partner
V00,0767,stranger,stranger
V00,0748,stranger,stranger
V00,0758,stranger,stranger
V00,0761,familiar,friends
V00,0763,familiar,friends
V00,0771,stranger,stranger
V00,0773,stranger,stranger
V00,0753,stranger,stranger
V00,0721,stranger,stranger
V00,0743,stranger,stranger
V00,0768,stranger,stranger
V00,0720,stranger,stranger
V00,0741,stranger,stranger
V00,0718,stranger,stranger
V00,0746,stranger,stranger
V00,0776,familiar,family-generic
V00,0735,familiar,friends
V00,0745,stranger,stranger
V00,0723,stranger,stranger
V00,0719,stranger,stranger
V00,0715,stranger,stranger
V00,0722,stranger,stranger
V00,0733,stranger,stranger
V00,0727,familiar,friends
V00,0730,familiar,friends
V00,0740,stranger,stranger
V00,0729,stranger,stranger
V00,0717,stranger,stranger
V00,0714,stranger,stranger
V00,0712,stranger,stranger
V00,0737,stranger,stranger
V00,0747,familiar,dating/spouse/romantic_partner
V00,0744,stranger,stranger
V00,0725,familiar,friends
V00,0731,stranger,stranger
V00,0734,familiar,friends
V00,0732,familiar,friends
V00,0736,familiar,friends
V00,0724,familiar,friends
V00,0716,stranger,stranger
V00,0728,stranger,stranger
V00,0710,stranger,stranger
V00,0738,familiar,dating/spouse/romantic_partner
V00,0709,stranger,stranger
V00,0726,familiar,friends
V00,0713,stranger,stranger
V00,0696,stranger,stranger
V00,0708,familiar,friends
V00,0698,stranger,stranger
V00,0683,stranger,stranger
V00,0739,familiar,family-generic
V00,0681,stranger,stranger
V00,0682,stranger,stranger
V00,0688,stranger,stranger
V00,0703,familiar,friends
V00,0687,familiar,friends
V00,0686,stranger,stranger
V00,0680,stranger,stranger
V00,0679,stranger,stranger
V00,0705,stranger,stranger
V00,0685,stranger,stranger
V00,0677,stranger,stranger
V00,0707,familiar,friends
V00,0684,stranger,stranger
V00,0706,stranger,stranger
V00,0701,familiar,family-generic
V00,0678,stranger,stranger
V00,0690,stranger,stranger
V00,0704,familiar,friends
V00,0700,stranger,stranger
V00,0693,familiar,friends
V00,0697,stranger,stranger
V00,0676,stranger,stranger
V00,0695,familiar,friends
V00,0694,stranger,stranger
V00,0691,stranger,stranger
V00,0670,stranger,stranger
V00,0648,stranger,stranger
V00,0702,familiar,friends
V00,0664,stranger,stranger
V00,0699,stranger,stranger
V00,0674,stranger,stranger
V00,0669,stranger,stranger
V00,0689,familiar,friends
V00,0645,stranger,stranger
V00,0672,stranger,stranger
V00,0692,stranger,stranger
V00,0643,stranger,stranger
V00,0675,familiar,friends
V00,0647,stranger,stranger
V00,0642,stranger,stranger
V00,0646,stranger,stranger
V00,0673,stranger,stranger
V00,0644,stranger,stranger
V00,0641,familiar,friends
V00,0650,stranger,stranger
V00,0663,stranger,stranger
V00,0668,stranger,stranger
V00,0653,familiar,dating/spouse/romantic_partner
V00,0655,familiar,friends
V00,0649,stranger,stranger
V00,0654,familiar,friends
V00,0657,familiar,friends
V00,0658,stranger,stranger
V00,0656,familiar,friends
V00,0652,familiar,dating/spouse/romantic_partner
V00,0665,familiar,family-generic
V00,0661,familiar,friends
V00,0659,familiar,friends
V00,0639,stranger,stranger
V00,0671,stranger,stranger
V00,0640,stranger,stranger
V00,0662,familiar,friends
V00,0637,familiar,friends
V00,0660,stranger,stranger
V00,0667,familiar,family-generic
V00,0616,familiar,friends
V00,0651,stranger,stranger
V00,0635,familiar,friends
V00,0617,familiar,family-generic
V00,0634,stranger,stranger
V00,0608,stranger,stranger
V00,0625,stranger,stranger
V00,0605,stranger,stranger
V00,0612,stranger,stranger
V00,0620,familiar,family-generic
V00,0613,stranger,stranger
V00,0610,stranger,stranger
V00,0636,stranger,stranger
V00,0618,familiar,family-generic
V00,0609,stranger,stranger
V00,0606,stranger,stranger
V00,0615,stranger,stranger
V00,0622,familiar,friends
V00,0626,familiar,friends
V00,0638,stranger,stranger
V00,0611,stranger,stranger
V00,0623,familiar,friends
V00,0633,stranger,stranger
V00,0604,stranger,stranger
V00,0624,familiar,friends
V00,0607,stranger,stranger
V00,0632,familiar,friends
V00,0630,familiar,family-generic
V00,0629,familiar,friends
V00,0628,stranger,stranger
V00,0614,stranger,stranger
V00,0631,familiar,friends
V01,0367,stranger,stranger
V01,0372,stranger,stranger
V01,0366,stranger,stranger
V01,0306,stranger,stranger
V01,0298,stranger,stranger
V01,0300,stranger,stranger
V01,0303,stranger,stranger
V01,0307,stranger,stranger
V01,0309,stranger,stranger
V01,0281,stranger,stranger
V01,0293,stranger,stranger
V01,0273,stranger,stranger
V01,0305,stranger,stranger
V01,0294,stranger,stranger
V01,0301,stranger,stranger
V01,0277,stranger,stranger
V01,0278,stranger,stranger
V01,0283,familiar,friends
V01,0280,stranger,stranger
V01,0310,stranger,stranger
V01,0276,familiar,family-generic
V01,0282,stranger,stranger
V01,0296,stranger,stranger
V01,0274,stranger,stranger
V01,0279,familiar,friends
V01,0275,familiar,family-generic
V01,0304,stranger,stranger
V01,0297,stranger,stranger
V01,0299,stranger,stranger
V01,0308,stranger,stranger
V01,0295,stranger,stranger
V01,0284,stranger,stranger
V01,0256,stranger,stranger
V01,0264,stranger,stranger
V01,0254,stranger,stranger
V01,0263,stranger,stranger
V01,0160,stranger,stranger
V01,0233,stranger,stranger
V01,0165,stranger,stranger
V01,0234,stranger,stranger
V01,0161,stranger,stranger
V01,0164,stranger,stranger
V01,0163,stranger,stranger
V01,0162,stranger,stranger
V01,0557,stranger,stranger
V01,0270,stranger,stranger
V01,0319,stranger,stranger
V01,0320,stranger,stranger
V01,0318,stranger,stranger
V01,0317,stranger,stranger
V01,0312,stranger,stranger
V01,0323,familiar,friends
V01,0045,stranger,stranger
V01,0324,familiar,friends
V01,0048,stranger,stranger
V01,0311,stranger,stranger
V01,0313,stranger,stranger
V01,0315,stranger,stranger
V01,0316,stranger,stranger
V01,0322,stranger,stranger
V01,0042,stranger,stranger
V01,0037,stranger,stranger
V01,0039,stranger,stranger
V01,0046,stranger,stranger
V01,0314,stranger,stranger
V01,0040,stranger,stranger
V01,0049,stranger,stranger
V01,0038,stranger,stranger
V01,0321,stranger,stranger
V01,0839,stranger,stranger
V01,0044,stranger,stranger
V01,0081,stranger,stranger
V01,0043,stranger,stranger
V01,0088,stranger,stranger
V01,0047,stranger,stranger
V01,0837,stranger,stranger
V01,0085,stranger,stranger
V01,0064,stranger,stranger
V01,0075,stranger,stranger
V01,0036,stranger,stranger
V01,0072,stranger,stranger
V01,0068,familiar,dating/spouse/romantic_partner
V01,0062,stranger,stranger
V01,0076,stranger,stranger
V01,0087,stranger,stranger
V01,0078,stranger,stranger
V01,0065,stranger,stranger
V01,0070,stranger,stranger
V01,0079,stranger,stranger
V01,0082,stranger,stranger
V01,0066,stranger,stranger
V01,0061,stranger,stranger
V01,0067,stranger,stranger
V01,0069,stranger,stranger
V01,0341,stranger,stranger
V01,0073,stranger,stranger
V01,0071,stranger,stranger
V01,0345,stranger,stranger
V01,0077,stranger,stranger
V01,0342,stranger,stranger
V01,0090,stranger,stranger
V01,0080,stranger,stranger
V01,0339,stranger,stranger
V01,0132,stranger,stranger
V01,0332,stranger,stranger
V01,0331,stranger,stranger
V01,0133,stranger,stranger
V01,0267,stranger,stranger
V01,0340,stranger,stranger
V01,0337,stranger,stranger
V01,0122,stranger,stranger
V01,0149,stranger,stranger
V01,0365,stranger,stranger
V01,0338,stranger,stranger
V01,0328,familiar,friends
V01,0094,stranger,stranger
V01,0172,stranger,stranger
V01,0229,stranger,stranger
V01,0335,stranger,stranger
V01,0326,familiar,friends
V01,0258,stranger,stranger
V01,0091,stranger,stranger
V01,0325,stranger,stranger
V01,0120,stranger,stranger
V01,0336,stranger,stranger
V01,0265,stranger,stranger
V01,0478,stranger,stranger
V01,0329,stranger,stranger
V01,0237,stranger,stranger
V01,0330,stranger,stranger
V01,0262,stranger,stranger
V01,0327,stranger,stranger
V01,0259,stranger,stranger
V01,0260,stranger,stranger
V01,0271,familiar,friends
V01,0344,stranger,stranger
V01,0272,familiar,friends
V01,0261,stranger,stranger
V01,0092,stranger,stranger
V01,0206,familiar,family-generic
V01,0225,stranger,stranger
V01,0178,stranger,stranger
V01,0230,stranger,stranger
V01,0219,stranger,stranger
V01,0166,stranger,stranger
V01,0227,stranger,stranger
V01,0169,stranger,stranger
V01,0183,stranger,stranger
V01,0214,stranger,stranger
V01,0173,stranger,stranger
V01,0168,stranger,stranger
V01,0226,stranger,stranger
V01,0224,stranger,stranger
V01,0193,stranger,stranger
V01,0181,stranger,stranger
V01,0170,stranger,stranger
V01,0176,stranger,stranger
V01,0141,stranger,stranger
V01,0239,stranger,stranger
V01,0171,stranger,stranger
V01,0174,stranger,stranger
V01,0222,stranger,stranger
V01,0177,stranger,stranger
V01,0145,stranger,stranger
V01,0201,stranger,stranger
V01,0223,stranger,stranger
V01,0202,stranger,stranger
V01,0198,stranger,stranger
V01,0192,familiar,friends
V01,0220,familiar,friends
V01,0204,stranger,stranger
V01,0179,stranger,stranger
V01,0195,stranger,stranger
V01,0203,stranger,stranger
V01,0194,stranger,stranger
V01,0197,stranger,stranger
V01,0175,stranger,stranger
V01,0205,stranger,stranger
